2025-04-10 18:42:01,BUTTCOIN / SOL,4695942.98049592
2025-04-10 18:42:01,GROK / WETH,5555117.40159068
2025-04-10 18:42:01,TOSHI / WETH 1%,261466.807353825
2025-04-10 18:42:01,MEMDEX / SOL,892799.051116719
2025-04-10 18:42:01,titcoin / SOL,6249403.36149762
2025-04-10 18:42:01,Ghibli / SOL,2288116.90885131
2025-04-10 18:42:01,401K / SOL,3087918.41944236
2025-04-10 18:42:01,TRUMP / WETH,2937345.22953853
2025-04-10 18:42:01,FPIBANK / TON,175112.691825087
2025-04-10 18:42:01,ACT / SOL,3246779.24155026
2025-04-10 18:42:01,BNKR / WETH 1%,252753.517030883
2025-04-10 18:42:01,doginme / WETH 1%,656493.81699344
2025-04-10 18:42:01,LGNS / DAI,8509610.32968186
2025-04-10 18:42:01,WEPE / WETH 0.3%,75978.2071520507
2025-04-10 18:42:01,FISH2 / WETH,298145.661292468
2025-04-10 18:42:01,Figure / SOL,5567731.70032214
2025-04-10 18:42:01,mubarak / WBNB,59039.6296182078
2025-04-10 18:42:01,KTA / WETH,2157722.43892774
2025-04-10 18:42:01,MAG / SOL,1854704.75513386
2025-04-10 18:42:01,AERO / USDC,4862963.58584231
2025-04-10 18:42:01,CLIZA / WETH 1%,124123.937030129
2025-04-10 18:42:01,NYAN / SOL,418073.934635137
2025-04-10 18:42:01,SOL / USDC,205159041.110664
2025-04-10 18:42:01,Mubarakah / WBNB 0.25%,454276.299958886
2025-04-10 18:42:01,A1C / WETH,96580.5083521339
2025-04-10 18:42:01,COW / WBNB,1312104.86681353
2025-04-10 18:42:01,SNAI / SOL,679148.135678608
2025-04-10 18:42:01,SNOR / WBNB,397124.125416393
2025-04-10 18:42:01,TRUMP / USDC,39134980.7646095
2025-04-10 18:42:01,SPX / WETH,2884924.29899515
2025-04-10 18:42:01,pwease / SOL,1428152.99721135
2025-04-10 18:42:01,ALCH / SOL,2293408.89477047
2025-04-10 18:42:01,House / SOL,3789424.21605355
2025-04-10 18:42:01,Buckazoids / SOL,2842088.92956579
2025-04-10 18:42:01,mubarak / WBNB 0.25%,814621.332802787
2025-04-10 18:42:01,AIXBT / WETH 0.3%,559443.544836663
2025-04-10 18:42:01,XRP / USDT 0.25%,1295892.35386613
2025-04-10 18:42:01,RIBBIT / VIRTUAL,128938.600343668
2025-04-10 18:42:01,$COLLAT / SOL,334590.865698821
2025-04-10 18:42:01,RFC / SOL,1569850.23875446
2025-04-10 18:42:01,PX / TON,135669.369020639
2025-04-10 18:42:01,PEPE / WETH,1149468.7074136
2025-04-10 18:42:01,VVV / WETH,360419.000214976
2025-04-10 18:42:01,ROCKET / WBNB,2475602.52157657
2025-04-10 18:42:01,Ghibli / WBNB 0.25%,329510.203807094
2025-04-10 18:48:01,ESCAPE / WPEPU 1%,1927924.9320991
2025-04-10 18:48:01,DARK / SOL,23113855.8219145
2025-04-10 18:48:01,$MATRIX / WPEPU 1%,269916.630677786
2025-04-10 18:48:01,PEPU / WETH 0.3%,292627.223848302
2025-04-10 18:48:01,Fartcoin / SOL,78909718.0025792
2025-04-10 18:48:01,BUTTCOIN / SOL,4695722.59670812
2025-04-10 18:48:01,GROK / WETH,5574773.22111971
2025-04-10 18:48:01,TOSHI / WETH 1%,266263.363704866
2025-04-10 18:48:01,MEMDEX / SOL,894181.084033573
2025-04-10 18:48:01,titcoin / SOL,6152064.57804319
2025-04-10 18:48:01,401K / SOL,3092473.93556503
2025-04-10 18:48:01,Ghibli / SOL,2287916.09072348
2025-04-10 18:48:01,TRUMP / WETH,2923071.97206498
2025-04-10 18:48:01,ACT / SOL,3255914.88072202
2025-04-10 18:48:01,FPIBANK / TON,175104.865257932
2025-04-10 18:48:01,BNKR / WETH 1%,252901.937551367
2025-04-10 18:48:01,doginme / WETH 1%,665326.618264302
2025-04-10 18:48:01,LGNS / DAI,8516609.51180277
2025-04-10 18:48:01,AERO / USDC,4772840.50283783
2025-04-10 18:48:01,WEPE / WETH 0.3%,75978.2071520507
2025-04-10 18:48:01,FISH2 / WETH,298145.661292468
2025-04-10 18:48:01,Figure / SOL,5572116.66124152
2025-04-10 18:48:01,mubarak / WBNB,59039.6296182078
2025-04-10 18:48:01,MAG / SOL,1853757.51923692
2025-04-10 18:48:01,KTA / WETH,2156276.41860863
2025-04-10 18:48:01,CLIZA / WETH 1%,121730.383492785
2025-04-10 18:48:01,NYAN / SOL,418707.416011254
2025-04-10 18:48:01,SOL / USDC,201315105.140685
2025-04-10 18:48:01,Mubarakah / WBNB 0.25%,455168.940362736
2025-04-10 18:48:01,A1C / WETH,96580.5083521339
2025-04-10 18:48:01,COW / WBNB,1322940.52519979
2025-04-10 18:48:01,SNAI / SOL,679222.895501509
2025-04-10 18:48:01,SNOR / WBNB,399141.267084271
2025-04-10 18:48:01,TRUMP / USDC,39134980.7646095
2025-04-10 18:48:01,SPX / WETH,2882802.35090493
2025-04-10 18:48:01,pwease / SOL,1417613.7570979
2025-04-10 18:48:01,ALCH / SOL,2277996.05483867
2025-04-10 18:48:01,House / SOL,3752496.79705934
2025-04-10 18:48:01,Buckazoids / SOL,2682281.58770059
2025-04-10 18:48:01,mubarak / WBNB 0.25%,808199.77292501
2025-04-10 18:48:01,XRP / USDT 0.25%,1281157.92046045
2025-04-10 18:48:01,AIXBT / WETH 0.3%,557569.783167985
2025-04-10 18:48:01,RIBBIT / VIRTUAL,126781.279068197
2025-04-10 18:48:01,$COLLAT / SOL,333099.16172916
2025-04-10 18:48:01,RFC / SOL,1554622.6705267
2025-04-10 18:48:01,PX / TON,134199.340566928
2025-04-10 18:48:01,VVV / WETH,360419.000214976
2025-04-10 18:48:01,PEPEG / SOL,17906293.5164948
2025-04-10 18:48:01,PEPE / WETH,1149001.44953334
2025-04-10 18:48:01,ROCKET / WBNB,2457414.42046047
2025-04-10 18:54:01,ESCAPE / WPEPU 1%,1933819.57330034
2025-04-10 18:54:01,DARK / SOL,23124815.7920728
2025-04-10 18:54:01,$MATRIX / WPEPU 1%,271478.526071596
2025-04-10 18:54:01,Fartcoin / SOL,78696086.8554383
2025-04-10 18:54:01,PEPU / WETH 0.3%,292618.217741504
2025-04-10 18:54:01,BUTTCOIN / SOL,4675690.32097862
2025-04-10 18:54:01,GROK / WETH,5587233.45310146
2025-04-10 18:54:01,TOSHI / WETH 1%,266314.872145367
2025-04-10 18:54:01,MEMDEX / SOL,893264.566448589
2025-04-10 18:54:01,401K / SOL,3094798.2543814
2025-04-10 18:54:01,titcoin / SOL,6099953.82376615
2025-04-10 18:54:01,Ghibli / SOL,2285487.66611051
2025-04-10 18:54:01,TRUMP / WETH,2923157.85501688
2025-04-10 18:54:01,BNKR / WETH 1%,248974.615587326
2025-04-10 18:54:01,ACT / SOL,3272214.1467761
2025-04-10 18:54:01,FPIBANK / TON,176701.675822119
2025-04-10 18:54:01,doginme / WETH 1%,663687.881657197
2025-04-10 18:54:01,FISH2 / WETH,303214.230123424
2025-04-10 18:54:01,LGNS / DAI,8500901.46182043
2025-04-10 18:54:01,mubarak / WBNB,59033.0530638993
2025-04-10 18:54:01,AERO / USDC,4769562.55843509
2025-04-10 18:54:01,WEPE / WETH 0.3%,75720.09211117
2025-04-10 18:54:01,Figure / SOL,5562472.11238695
2025-04-10 18:54:01,MAG / SOL,1852734.73030072
2025-04-10 18:54:01,KTA / WETH,2168038.26774678
2025-04-10 18:54:01,CLIZA / WETH 1%,120838.545786503
2025-04-10 18:54:01,NYAN / SOL,418517.435348965
2025-04-10 18:54:01,SOL / USDC,199038769.317911
2025-04-10 18:54:01,Mubarakah / WBNB 0.25%,455084.360257027
2025-04-10 18:54:01,A1C / WETH,96567.5921075588
2025-04-10 18:54:01,COW / WBNB,1327545.82162963
2025-04-10 18:54:01,SNAI / SOL,682346.229726796
2025-04-10 18:54:01,SNOR / WBNB,400412.243647503
2025-04-10 18:54:01,pwease / SOL,1416010.68066534
2025-04-10 18:54:01,TRUMP / USDC,38871788.0992166
2025-04-10 18:54:01,SPX / WETH,2849558.07517508
2025-04-10 18:54:01,House / SOL,3747026.41408307
2025-04-10 18:54:01,ALCH / SOL,2271798.13717893
2025-04-10 18:54:01,Buckazoids / SOL,2680594.19344383
2025-04-10 18:54:01,mubarak / WBNB 0.25%,810372.658106627
2025-04-10 18:54:01,XRP / USDT 0.25%,1261595.11405577
2025-04-10 18:54:01,AIXBT / WETH 0.3%,555288.876771596
2025-04-10 18:54:01,PEPEG / SOL,18332468.7414192
2025-04-10 18:54:01,RIBBIT / VIRTUAL,126781.279068197
2025-04-10 18:54:01,EDGE / cbBTC,724176.907131043
2025-04-10 18:54:01,$COLLAT / SOL,332213.032701375
2025-04-10 18:54:01,PX / TON,134468.161619667
2025-04-10 18:54:01,VVV / WETH,358113.02478877
2025-04-10 18:54:01,RFC / SOL,1532651.84280479
2025-04-10 18:54:01,PEPE / WETH,1134698.67792597
2025-04-10 19:00:01,ESCAPE / WPEPU 1%,1932349.63635522
2025-04-10 19:00:01,DARK / SOL,23157293.8449951
2025-04-10 19:00:01,$MATRIX / WPEPU 1%,271115.941124579
2025-04-10 19:00:01,Fartcoin / SOL,78226467.5622833
2025-04-10 19:00:01,PEPU / WETH 0.3%,292390.878655587
2025-04-10 19:00:01,BUTTCOIN / SOL,4685146.26450818
